,0
78441,off
78442,no
78443,stop
78444,on
78445,yes
78446,go
78447,on
78448,no
78449,no
78450,stop
78451,go
78452,up
78453,right
78454,no
78455,stop
78456,left
78457,right
78458,up
78459,yes
78460,go
78461,yes
78462,right
78463,no
78464,off
78465,yes
78466,go
78467,yes
78468,yes
78469,go
78470,go
78471,no
78472,yes
78473,right
78474,go
78475,go
78476,down
78477,on
78478,yes
78479,yes
78480,up
78481,stop
78482,down
78483,down
78484,right
78485,down
78486,stop
78487,up
78488,yes
78489,on
78490,go
78491,on
78492,right
78493,down
78494,go
78495,up
78496,on
78497,right
78498,up
78499,right
78500,right
78501,stop
78502,yes
78503,yes
78504,stop
78505,left
78506,stop
78507,go
78508,up
78509,left
78510,go
78511,stop
78512,down
78513,go
78514,left
78515,on
78516,right
78517,down
78518,no
78519,right
78520,up
78521,go
78522,no
78523,stop
78524,left
78525,off
78526,stop
78527,on
78528,right
78529,right
78530,right
78531,yes
78532,no
78533,no
78534,go
78535,right
78536,down
78537,right
78538,go
78539,right
78540,go
78541,stop
78542,down
78543,left
78544,up
78545,go
78546,yes
78547,down
78548,no
78549,yes
78550,up
78551,up
78552,no
78553,yes
78554,go
78555,off
78556,stop
78557,on
78558,yes
78559,on
78560,off
78561,stop
78562,down
78563,up
78564,stop
78565,down
78566,up
78567,stop
78568,off
78569,yes
78570,off
78571,up
78572,no
78573,up
78574,off
78575,go
78576,yes
78577,no
78578,up
78579,stop
78580,stop
78581,left
78582,down
78583,off
78584,on
78585,right
78586,go
78587,up
78588,down
78589,right
78590,off
78591,off
78592,stop
78593,stop
78594,go
78595,on
78596,right
78597,down
78598,left
78599,on
78600,left
78601,on
78602,down
78603,down
78604,left
78605,up
78606,right
78607,right
78608,down
78609,right
78610,up
78611,yes
78612,no
78613,right
78614,on
78615,go
78616,right
78617,left
78618,right
78619,down
78620,stop
78621,go
78622,no
78623,stop
78624,on
78625,yes
78626,yes
78627,on
78628,on
78629,no
78630,yes
78631,go
78632,off
78633,up
78634,yes
78635,go
78636,stop
78637,off
78638,stop
78639,up
78640,stop
78641,up
78642,right
78643,left
78644,right
78645,off
78646,right
78647,stop
78648,stop
78649,yes
78650,left
78651,stop
78652,right
78653,up
78654,off
78655,go
78656,go
78657,right
78658,left
78659,stop
78660,no
78661,down
78662,down
78663,stop
78664,on
78665,go
78666,down
78667,off
78668,on
78669,off
78670,stop
78671,up
78672,yes
78673,right
78674,right
78675,yes
78676,go
78677,left
78678,stop
78679,right
78680,go
78681,stop
78682,yes
78683,left
78684,stop
78685,up
78686,on
78687,on
78688,go
78689,right
78690,up
78691,up
78692,left
78693,right
78694,up
78695,stop
78696,left
78697,left
78698,on
78699,go
78700,go
78701,on
78702,on
78703,down
78704,left
78705,yes
78706,right
78707,down
78708,up
78709,right
78710,right
78711,down
78712,stop
78713,on
78714,go
78715,no
78716,stop
78717,stop
78718,up
78719,off
78720,stop
78721,up
78722,off
78723,on
78724,on
78725,no
78726,up
78727,up
78728,right
78729,off
78730,yes
78731,stop
78732,go
78733,go
78734,go
78735,yes
78736,up
78737,yes
78738,up
78739,stop
78740,up
78741,up
78742,go
78743,go
78744,left
78745,stop
78746,up
78747,down
78748,right
78749,yes
78750,up
78751,right
78752,down
78753,off
78754,off
78755,yes
78756,yes
78757,stop
78758,on
78759,up
78760,on
78761,on
78762,up
78763,yes
78764,go
78765,stop
78766,go
78767,on
78768,right
78769,yes
78770,left
78771,up
78772,yes
78773,yes
78774,on
78775,on
78776,go
78777,go
78778,up
78779,right
78780,right
78781,no
78782,stop
78783,down
78784,go
78785,no
78786,on
78787,no
78788,stop
78789,left
78790,go
78791,up
78792,down
78793,up
78794,yes
78795,on
78796,go
78797,yes
78798,yes
78799,go
78800,up
78801,right
78802,right
78803,on
78804,yes
78805,on
78806,yes
78807,on
78808,right
78809,on
78810,stop
78811,yes
78812,off
78813,left
78814,yes
78815,up
78816,up
78817,left
78818,go
78819,up
78820,off
78821,yes
78822,on
78823,go
78824,yes
78825,yes
78826,on
78827,stop
78828,go
78829,right
78830,go
78831,up
78832,left
78833,down
78834,down
78835,right
78836,right
78837,on
78838,right
78839,stop
78840,up
78841,right
78842,up
78843,up
78844,yes
78845,off
78846,stop
78847,right
78848,on
78849,stop
78850,stop
78851,on
78852,up
78853,right
78854,on
78855,yes
78856,up
78857,right
78858,stop
78859,down
78860,go
78861,go
78862,down
78863,left
78864,go
78865,down
78866,on
78867,up
78868,stop
78869,stop
78870,down
78871,on
78872,off
78873,no
78874,stop
78875,no
78876,up
78877,left
78878,down
78879,on
78880,yes
78881,stop
78882,up
78883,on
78884,on
78885,up
78886,up
78887,on
78888,on
78889,yes
78890,go
78891,on
78892,left
78893,yes
78894,stop
78895,stop
78896,down
78897,right
78898,up
78899,no
78900,go
78901,right
78902,off
78903,right
78904,down
78905,stop
78906,right
78907,yes
78908,right
78909,right
78910,yes
78911,off
78912,on
78913,right
78914,stop
78915,yes
78916,right
78917,on
78918,stop
78919,down
78920,right
78921,go
78922,stop
78923,yes
78924,go
78925,off
78926,left
78927,on
78928,right
78929,left
78930,stop
78931,no
78932,go
78933,go
78934,up
78935,go
78936,stop
78937,no
78938,up
78939,up
78940,no
78941,on
78942,right
78943,stop
78944,left
78945,no
78946,stop
78947,go
78948,left
78949,left
78950,no
78951,yes
78952,go
78953,yes
78954,up
78955,up
78956,off
78957,up
78958,right
78959,up
78960,stop
78961,down
78962,left
78963,stop
78964,right
78965,go
78966,no
78967,stop
78968,down
78969,stop
78970,down
78971,stop
78972,right
78973,go
78974,on
78975,right
78976,no
78977,on
78978,stop
78979,yes
78980,on
78981,no
78982,up
78983,yes
78984,on
78985,right
78986,down
78987,go
78988,stop
78989,on
78990,right
78991,stop
78992,right
78993,down
78994,up
78995,yes
78996,on
78997,left
78998,yes
78999,right
79000,right
79001,on
79002,yes
79003,left
79004,go
79005,go
79006,stop
79007,left
79008,stop
79009,stop
79010,up
79011,on
79012,on
79013,no
79014,right
79015,down
79016,left
79017,no
79018,right
79019,right
79020,go
79021,down
79022,left
79023,go
79024,on
79025,off
79026,up
79027,no
79028,go
79029,no
79030,right
79031,no
79032,stop
79033,off
79034,go
79035,up
79036,yes
79037,right
79038,right
79039,no
79040,up
79041,right
79042,stop
79043,up
79044,stop
79045,right
79046,left
79047,go
79048,right
79049,yes
79050,up
79051,on
79052,down
79053,right
79054,go
79055,up
79056,stop
79057,down
79058,up
79059,off
79060,no
79061,off
79062,yes
79063,right
79064,left
79065,up
79066,on
79067,right
79068,yes
79069,yes
79070,stop
79071,go
79072,off
79073,up
79074,right
79075,on
79076,go
79077,up
79078,off
79079,left
79080,stop
79081,stop
79082,up
79083,right
79084,yes
79085,go
79086,on
79087,stop
79088,right
79089,right
79090,left
79091,right
79092,right
79093,yes
79094,off
79095,up
79096,up
79097,off
79098,down
79099,left
79100,right
79101,yes
79102,off
79103,go
79104,left
79105,go
79106,up
79107,go
79108,off
79109,right
79110,stop
79111,right
79112,yes
79113,no
79114,yes
79115,right
79116,up
79117,right
79118,up
79119,stop
79120,off
79121,stop
79122,up
79123,yes
79124,yes
79125,yes
79126,right
79127,down
79128,no
79129,off
79130,on
79131,right
79132,up
79133,on
79134,right
79135,no
79136,no
79137,go
79138,right
79139,down
79140,no
79141,left
79142,off
79143,right
79144,no
79145,stop
79146,on
79147,yes
79148,up
79149,yes
79150,down
79151,right
79152,right
79153,stop
79154,down
79155,right
79156,yes
79157,off
79158,on
79159,right
79160,left
79161,left
79162,up
79163,no
79164,go
79165,yes
79166,yes
79167,yes
79168,no
79169,stop
79170,no
79171,down
79172,on
79173,left
79174,stop
79175,off
79176,stop
79177,stop
79178,up
79179,down
79180,right
79181,up
79182,stop
79183,on
79184,off
79185,stop
79186,left
79187,yes
79188,no
79189,go
79190,go
79191,yes
79192,no
79193,down
79194,yes
79195,on
79196,go
79197,no
79198,down
79199,go
79200,off
79201,no
79202,on
79203,go
79204,right
79205,stop
79206,left
79207,left
79208,yes
79209,go
79210,right
79211,up
79212,up
79213,right
79214,yes
79215,stop
79216,up
79217,down
79218,on
79219,on
79220,right
79221,right
79222,go
79223,go
79224,right
79225,on
79226,yes
79227,off
79228,stop
79229,yes
79230,right
79231,yes
79232,left
79233,go
79234,right
79235,down
79236,on
79237,down
79238,stop
79239,left
79240,up
79241,down
79242,off
79243,right
79244,up
79245,right
79246,go
79247,down
79248,off
79249,stop
79250,up
79251,go
79252,down
79253,go
79254,go
79255,right
79256,yes
79257,stop
79258,go
79259,go
79260,go
79261,up
79262,go
79263,yes
79264,left
79265,right
79266,left
79267,stop
79268,off
79269,right
79270,down
79271,left
79272,stop
79273,go
79274,down
79275,down
79276,off
79277,right
79278,left
79279,stop
79280,right
79281,up
79282,yes
79283,stop
79284,go
79285,yes
79286,right
79287,go
79288,on
79289,go
79290,go
79291,right
79292,stop
79293,yes
79294,down
79295,right
79296,right
79297,right
79298,on
79299,right
79300,go
79301,down
79302,down
79303,no
79304,go
79305,no
79306,left
79307,yes
79308,stop
79309,no
79310,left
79311,up
79312,yes
79313,right
79314,up
79315,no
79316,on
79317,stop
79318,stop
79319,yes
79320,go
79321,go
79322,go
79323,no
79324,go
79325,on
79326,up
79327,right
79328,up
79329,right
79330,down
79331,up
79332,no
79333,on
79334,yes
79335,go
79336,up
79337,right
79338,up
79339,no
79340,on
79341,left
79342,stop
79343,yes
79344,go
79345,go
79346,on
79347,stop
79348,right
79349,stop
79350,right
79351,on
79352,right
79353,no
79354,right
79355,up
79356,right
79357,up
79358,off
79359,stop
79360,up
79361,up
79362,right
79363,right
79364,up
79365,right
79366,stop
79367,stop
79368,up
79369,right
79370,on
79371,down
79372,stop
79373,up
79374,stop
79375,right
79376,on
79377,no
79378,left
79379,go
79380,off
79381,on
79382,right
79383,go
79384,off
79385,up
79386,go
79387,go
79388,up
79389,no
79390,stop
79391,right
79392,go
79393,stop
79394,stop
79395,down
79396,stop
79397,off
79398,go
79399,go
79400,off
79401,go
79402,left
79403,stop
79404,go
79405,yes
79406,stop
79407,right
79408,right
79409,stop
79410,right
79411,on
79412,no
79413,up
79414,up
79415,stop
79416,right
79417,right
79418,stop
79419,yes
79420,up
79421,go
79422,go
79423,up
79424,left
79425,go
79426,on
79427,go
79428,on
79429,left
79430,yes
79431,no
79432,down
79433,on
79434,up
79435,left
79436,up
79437,go
79438,down
79439,go
79440,stop
79441,up
79442,yes
79443,stop
79444,stop
79445,no
79446,go
79447,down
79448,go
79449,right
79450,go
79451,up
79452,on
79453,down
79454,left
79455,right
79456,left
79457,up
79458,no
79459,yes
79460,left
79461,no
79462,stop
79463,stop
79464,on
79465,left
79466,off
79467,right
79468,down
79469,up
79470,stop
79471,up
79472,on
79473,stop
79474,stop
79475,no
79476,down
79477,up
79478,right
79479,stop
79480,no
79481,yes
79482,on
79483,right
79484,off
79485,off
79486,no
79487,up
79488,stop
79489,on
79490,no
79491,off
79492,up
79493,go
79494,off
79495,right
79496,stop
79497,up
79498,stop
79499,go
79500,left
79501,up
79502,yes
79503,on
79504,up
79505,left
79506,on
79507,yes
79508,right
79509,stop
79510,right
79511,yes
79512,yes
79513,right
79514,left
79515,right
79516,yes
79517,off
79518,no
79519,up
79520,yes
79521,up
79522,right
79523,go
79524,yes
79525,stop
79526,go
79527,right
79528,right
79529,left
79530,no
79531,on
79532,up
79533,up
79534,up
79535,yes
79536,stop
79537,up
79538,right
79539,left
79540,right
79541,on
79542,down
79543,left
79544,right
79545,go
79546,up
79547,up
79548,right
79549,go
79550,left
79551,go
79552,no
79553,left
79554,right
79555,on
79556,go
79557,yes
79558,right
79559,yes
79560,left
79561,up
79562,go
79563,yes
79564,stop
79565,yes
79566,up
79567,left
79568,yes
79569,off
79570,go
79571,yes
79572,stop
79573,stop
79574,yes
79575,on
79576,right
79577,right
79578,right
79579,on
79580,on
79581,go
79582,stop
79583,stop
79584,left
79585,on
79586,yes
79587,stop
79588,yes
79589,on
79590,down
79591,go
79592,right
79593,stop
79594,go
79595,right
79596,off
79597,off
79598,go
79599,stop
79600,right
79601,left
79602,right
79603,left
79604,up
79605,up
79606,go
79607,stop
79608,no
79609,stop
79610,right
79611,yes
79612,stop
79613,go
79614,off
79615,go
79616,right
79617,on
79618,left
79619,right
79620,right
79621,up
79622,right
79623,right
79624,left
79625,go
79626,up
79627,right
79628,go
79629,right
79630,left
79631,stop
79632,off
79633,up
79634,stop
79635,stop
79636,right
79637,right
79638,right
79639,on
79640,stop
79641,off
79642,on
79643,off
79644,down
79645,stop
79646,stop
79647,stop
79648,go
79649,on
79650,left
79651,stop
79652,stop
79653,off
79654,right
79655,down
79656,yes
79657,left
79658,stop
79659,on
79660,stop
79661,go
79662,yes
79663,stop
79664,no
79665,no
79666,no
79667,go
79668,right
79669,down
79670,right
79671,up
79672,left
79673,right
79674,stop
79675,go
79676,right
79677,left
79678,down
79679,on
79680,yes
79681,right
79682,right
79683,off
79684,yes
79685,yes
79686,yes
79687,right
79688,off
79689,on
79690,right
79691,no
79692,up
79693,yes
79694,right
79695,up
79696,down
79697,right
79698,right
79699,right
79700,yes
79701,off
79702,go
79703,left
79704,stop
79705,down
79706,right
79707,go
79708,down
79709,no
79710,go
79711,right
79712,yes
79713,no
79714,yes
79715,go
79716,on
79717,yes
79718,down
79719,yes
79720,right
79721,left
79722,yes
79723,go
79724,go
79725,no
79726,stop
79727,no
79728,yes
79729,off
79730,go
79731,stop
79732,go
79733,stop
79734,go
79735,on
79736,no
79737,off
79738,stop
79739,right
79740,yes
79741,on
79742,go
79743,no
79744,stop
79745,stop
79746,off
79747,stop
79748,right
79749,no
79750,stop
79751,right
79752,on
79753,off
79754,go
79755,right
79756,off
79757,yes
79758,yes
79759,yes
79760,left
79761,stop
79762,stop
79763,yes
79764,no
79765,yes
79766,yes
79767,go
79768,go
79769,up
79770,go
79771,right
79772,right
79773,left
79774,up
79775,go
79776,stop
79777,on
79778,no
79779,no
79780,yes
79781,up
79782,go
79783,no
79784,stop
79785,stop
79786,down
79787,left
79788,up
79789,down
79790,right
79791,right
79792,yes
79793,yes
79794,right
79795,yes
79796,yes
79797,stop
79798,yes
79799,up
79800,stop
79801,yes
79802,no
79803,stop
79804,right
79805,stop
79806,go
79807,right
79808,go
79809,stop
79810,down
79811,right
79812,down
79813,right
79814,no
79815,down
79816,up
79817,down
79818,no
79819,up
79820,on
79821,up
79822,right
79823,on
79824,down
79825,stop
79826,on
79827,on
79828,right
79829,yes
79830,yes
79831,on
79832,on
79833,stop
79834,right
79835,go
79836,stop
79837,right
79838,no
79839,off
79840,yes
79841,right
79842,down
79843,stop
79844,yes
79845,down
79846,no
79847,on
79848,no
79849,yes
79850,yes
79851,left
79852,right
79853,up
79854,up
79855,yes
79856,down
79857,up
79858,go
79859,off
79860,off
79861,go
79862,stop
79863,up
79864,down
79865,right
79866,right
79867,stop
79868,yes
79869,down
79870,up
79871,right
79872,yes
79873,up
79874,stop
79875,stop
79876,left
79877,stop
79878,no
79879,up
79880,right
79881,right
79882,go
79883,stop
79884,stop
79885,stop
79886,up
79887,yes
79888,up
79889,right
79890,on
79891,stop
79892,no
79893,left
79894,right
79895,yes
79896,right
79897,stop
79898,right
79899,up
79900,stop
79901,go
79902,left
79903,up
79904,go
79905,left
79906,up
79907,up
79908,off
79909,up
79910,stop
79911,up
79912,stop
79913,left
79914,right
79915,up
79916,up
79917,yes
79918,stop
79919,left
79920,no
79921,up
79922,off
79923,go
79924,on
79925,left
79926,off
79927,yes
79928,no
79929,right
79930,down
79931,stop
79932,up
79933,right
79934,yes
79935,yes
79936,on
79937,off
79938,right
79939,yes
79940,go
79941,up
79942,yes
79943,right
79944,right
79945,yes
79946,right
79947,left
79948,yes
79949,stop
79950,on
79951,yes
79952,yes
79953,on
79954,no
79955,off
79956,on
79957,on
79958,stop
79959,stop
79960,up
79961,stop
79962,on
79963,yes
79964,up
79965,up
79966,right
79967,go
79968,right
79969,go
79970,up
79971,no
79972,yes
79973,yes
79974,right
79975,yes
79976,on
79977,go
79978,off
79979,off
79980,yes
79981,on
79982,yes
79983,on
79984,off
79985,left
79986,no
79987,no
79988,stop
79989,on
79990,on
79991,on
79992,on
79993,stop
79994,off
79995,stop
79996,right
79997,stop
79998,down
79999,on
80000,stop
80001,up
80002,stop
80003,stop
80004,up
80005,stop
80006,right
80007,go
80008,stop
80009,go
80010,right
80011,left
80012,up
80013,stop
80014,stop
80015,up
80016,down
80017,stop
80018,down
80019,left
80020,right
80021,left
80022,right
80023,off
80024,no
80025,right
80026,yes
80027,on
80028,left
80029,on
80030,stop
80031,off
80032,on
80033,yes
80034,go
80035,up
80036,stop
80037,up
80038,up
80039,right
80040,stop
80041,left
80042,yes
80043,go
80044,on
80045,left
80046,go
80047,go
80048,up
80049,off
80050,yes
80051,off
80052,down
80053,on
80054,stop
80055,stop
80056,on
80057,right
80058,no
80059,up
80060,up
80061,stop
80062,stop
80063,left
80064,up
80065,no
80066,right
80067,off
80068,right
80069,stop
80070,left
80071,go
80072,left
80073,right
80074,yes
80075,up
80076,right
80077,down
80078,up
80079,left
80080,on
80081,up
80082,go
80083,stop
80084,stop
80085,stop
80086,up
80087,up
80088,down
80089,stop
80090,left
80091,stop
80092,stop
80093,left
80094,left
80095,right
80096,up
80097,down
80098,go
80099,right
80100,stop
80101,stop
80102,no
80103,up
80104,down
80105,left
80106,go
80107,off
80108,up
80109,no
80110,right
80111,go
80112,off
80113,up
80114,on
80115,no
80116,left
80117,go
80118,go
80119,yes
80120,stop
80121,up
80122,go
80123,yes
80124,yes
80125,go
80126,on
80127,stop
80128,left
80129,yes
80130,on
80131,stop
80132,go
80133,on
80134,stop
80135,go
80136,off
80137,yes
80138,right
80139,left
80140,stop
80141,right
80142,left
80143,stop
80144,yes
80145,up
80146,left
80147,go
80148,no
80149,stop
80150,off
80151,right
80152,go
80153,right
80154,right
80155,yes
80156,on
80157,left
80158,left
80159,yes
80160,on
80161,yes
80162,left
80163,on
80164,left
80165,no
80166,go
80167,down
80168,no
80169,on
80170,right
80171,off
80172,stop
80173,right
80174,on
80175,stop
80176,go
80177,off
80178,right
80179,no
80180,up
80181,on
80182,go
80183,up
80184,no
80185,down
80186,right
80187,off
80188,no
80189,off
80190,up
80191,yes
80192,right
80193,on
80194,stop
80195,go
80196,yes
